,open_time,open_price,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,date_open
157,1680680100000,28503.74000000,28516.76000000,28497.70000000,28505.15000000,117.34801000,1680680399999,3345725.93608670,2550,65.55865000,1869143.12572900,0,2023-04-05 07:35:00
158,1680680400000,28505.16000000,28513.87000000,28499.15000000,28511.00000000,65.92411000,1680680699999,1879372.53742740,1882,36.74209000,1047434.37095580,0,2023-04-05 07:40:00
159,1680680700000,28510.99000000,28524.12000000,28497.70000000,28523.39000000,92.23207000,1680680999999,2630006.86667070,2178,51.20518000,1460081.65237510,0,2023-04-05 07:45:00
160,1680681000000,28523.40000000,28528.79000000,28510.00000000,28510.00000000,112.85408000,1680681299999,3218423.72056510,2745,45.25399000,1290529.98057120,0,2023-04-05 07:50:00
161,1680681300000,28510.00000000,28530.00000000,28497.00000000,28525.21000000,101.31760000,1680681599999,2889719.15104710,2649,39.87134000,1137132.97024550,0,2023-04-05 07:55:00
162,1680681600000,28525.20000000,28532.00000000,28520.00000000,28520.00000000,117.22423000,1680681899999,3343972.52799410,2628,55.98191000,1596982.54892440,0,2023-04-05 08:00:00
163,1680681900000,28520.00000000,28522.22000000,28476.80000000,28476.81000000,151.82327000,1680682199999,4328313.18353380,2963,45.06500000,1284815.43523160,0,2023-04-05 08:05:00
164,1680682200000,28476.80000000,28500.68000000,28457.11000000,28464.63000000,209.89715000,1680682499999,5977662.83850220,3903,88.07880000,2508272.44781120,0,2023-04-05 08:10:00
165,1680682500000,28464.62000000,28477.84000000,28450.50000000,28475.75000000,209.84127000,1680682799999,5973864.64638780,3324,93.65849000,2666260.28634250,0,2023-04-05 08:15:00
166,1680682800000,28475.76000000,28600.00000000,28475.75000000,28567.05000000,555.07419000,1680683099999,15848025.08796660,7683,352.25502000,10053854.66918810,0,2023-04-05 08:20:00
167,1680683100000,28567.05000000,28576.27000000,28560.36000000,28570.83000000,119.82970000,1680683399999,3423226.77409110,2687,55.04640000,1572530.44398030,0,2023-04-05 08:25:00
168,1680683400000,28570.83000000,28578.87000000,28556.79000000,28578.87000000,138.47186000,1680683699999,3955866.04758480,2577,73.61890000,2103234.57376550,0,2023-04-05 08:30:00
169,1680683700000,28578.87000000,28593.59000000,28570.00000000,28574.63000000,130.23671000,1680683999999,3722425.31690460,2809,51.77962000,1479923.36166370,0,2023-04-05 08:35:00
170,1680684000000,28574.63000000,28574.63000000,28558.44000000,28561.22000000,113.84764000,1680684299999,3252153.99085610,2363,42.09529000,1202465.90553490,0,2023-04-05 08:40:00
171,1680684300000,28561.23000000,28569.74000000,28551.10000000,28557.62000000,137.09580000,1680684599999,3915686.10220920,2774,74.45726000,2126552.50984650,0,2023-04-05 08:45:00
172,1680684600000,28557.62000000,28560.00000000,28547.20000000,28547.20000000,75.85764000,1680684899999,2166054.70016630,2145,33.88609000,967587.83625020,0,2023-04-05 08:50:00
173,1680684900000,28547.20000000,28547.26000000,28541.81000000,28543.80000000,97.17174000,1680685199999,2773950.58276050,2112,35.29543000,1007577.35276990,0,2023-04-05 08:55:00
174,1680685200000,28543.80000000,28554.88000000,28534.33000000,28553.04000000,94.19776000,1680685499999,2688672.03347350,2697,37.28181000,1064125.55164170,0,2023-04-05 09:00:00
175,1680685500000,28553.04000000,28559.16000000,28553.03000000,28553.74000000,46.91139000,1680685799999,1339544.84272700,1747,20.24350000,578039.13422580,0,2023-04-05 09:05:00
176,1680685800000,28553.74000000,28559.27000000,28541.44000000,28559.26000000,64.22378000,1680686099999,1833850.43163980,2094,38.48554000,1098920.48953660,0,2023-04-05 09:10:00
177,1680686100000,28559.27000000,28595.94000000,28559.26000000,28572.15000000,187.08761000,1680686399999,5347586.41145860,3334,103.77377000,2965986.99751370,0,2023-04-05 09:15:00
178,1680686400000,28572.15000000,28572.16000000,28518.75000000,28518.79000000,128.33341000,1680686699999,3662602.98979480,3048,61.21276000,1747019.29135870,0,2023-04-05 09:20:00
179,1680686700000,28518.79000000,28528.49000000,28502.49000000,28519.69000000,125.18576000,1680686999999,3569847.18233590,2796,48.26299000,1376242.73120450,0,2023-04-05 09:25:00
180,1680687000000,28519.68000000,28519.69000000,28506.61000000,28512.21000000,136.42741000,1680687299999,3889826.12875570,2356,53.52520000,1526042.64678230,0,2023-04-05 09:30:00
181,1680687300000,28512.21000000,28525.36000000,28507.55000000,28508.22000000,124.65878000,1680687599999,3554636.53532410,2608,52.40509000,1494279.41754170,0,2023-04-05 09:35:00
182,1680687600000,28508.22000000,28522.20000000,28502.16000000,28511.32000000,140.66353000,1680687899999,4010450.61461850,2498,53.12177000,1514379.76367310,0,2023-04-05 09:40:00
183,1680687900000,28511.33000000,28523.29000000,28511.32000000,28519.14000000,69.35085000,1680688199999,1977779.10368130,2220,33.82379000,964573.37771650,0,2023-04-05 09:45:00
184,1680688200000,28519.14000000,28520.39000000,28510.71000000,28510.72000000,103.05164000,1680688499999,2938653.58530400,1792,27.03570000,770960.70259250,0,2023-04-05 09:50:00
185,1680688500000,28510.72000000,28523.00000000,28503.39000000,28508.76000000,82.25330000,1680688799999,2345415.01152110,2054,36.69288000,1046245.92359260,0,2023-04-05 09:55:00
186,1680688800000,28508.75000000,28518.87000000,28507.58000000,28512.25000000,55.43647000,1680689099999,1580601.64918690,1992,25.97036000,740452.08335720,0,2023-04-05 10:00:00
187,1680689100000,28512.25000000,28520.77000000,28512.24000000,28516.80000000,46.73839000,1680689399999,1332792.94304050,1864,23.83674000,679704.78050670,0,2023-04-05 10:05:00
188,1680689400000,28516.80000000,28529.72000000,28516.79000000,28529.72000000,66.83647000,1680689699999,1906324.87040430,2024,40.58922000,1157649.48644530,0,2023-04-05 10:10:00
189,1680689700000,28529.72000000,28529.72000000,28510.00000000,28514.99000000,66.71679000,1680689999999,1902485.82510340,2219,24.37416000,694982.25304310,0,2023-04-05 10:15:00
190,1680690000000,28514.99000000,28527.58000000,28509.24000000,28509.25000000,89.02153000,1680690299999,2538492.74192510,2401,29.55397000,842736.56381660,0,2023-04-05 10:20:00
191,1680690300000,28509.25000000,28516.55000000,28496.24000000,28496.24000000,163.71725000,1680690599999,4666715.22238010,2791,41.31341000,1177691.54249570,0,2023-04-05 10:25:00
192,1680690600000,28496.25000000,28504.06000000,28492.85000000,28493.75000000,93.97613000,1680690899999,2678072.88341710,2187,39.95011000,1138432.43950630,0,2023-04-05 10:30:00
193,1680690900000,28493.75000000,28496.39000000,28476.24000000,28477.71000000,137.07456000,1680691199999,3904991.23779190,3283,50.88395000,1449536.07965470,0,2023-04-05 10:35:00
194,1680691200000,28477.71000000,28499.13000000,28477.71000000,28499.13000000,62.60104000,1680691499999,1783628.70083960,2169,31.02262000,883846.97008370,0,2023-04-05 10:40:00
195,1680691500000,28499.13000000,28502.42000000,28497.13000000,28502.41000000,73.40823000,1680691799999,2092081.43637560,2133,44.94454000,1280888.57650850,0,2023-04-05 10:45:00
196,1680691800000,28502.41000000,28520.00000000,28491.20000000,28491.85000000,99.13310000,1680692099999,2826064.50648650,2309,35.38125000,1008645.77419300,0,2023-04-05 10:50:00
197,1680692100000,28491.84000000,28510.00000000,28484.74000000,28510.00000000,80.24980000,1680692399999,2286450.02596750,2226,45.66474000,1301023.20403650,0,2023-04-05 10:55:00
198,1680692400000,28510.00000000,28510.62000000,28500.58000000,28500.59000000,78.80614000,1680692699999,2246421.37376240,2275,30.69874000,875071.18921980,0,2023-04-05 11:00:00
199,1680692700000,28500.59000000,28500.59000000,28490.64000000,28490.65000000,59.65869000,1680692999999,1700094.06167700,2028,25.68683000,732017.47176560,0,2023-04-05 11:05:00
200,1680693000000,28490.64000000,28490.65000000,28480.72000000,28487.17000000,72.45796000,1680693299999,2063888.73309340,2393,32.98398000,939500.40222140,0,2023-04-05 11:10:00
201,1680693300000,28487.17000000,28497.45000000,28484.70000000,28486.71000000,72.34426000,1680693599999,2061214.53950690,2162,22.63411000,644866.48525930,0,2023-04-05 11:15:00
202,1680693600000,28486.72000000,28532.38000000,28483.52000000,28532.38000000,163.03620000,1680693899999,4647451.08369560,3117,90.97504000,2593292.94817250,0,2023-04-05 11:20:00
203,1680693900000,28532.37000000,28567.85000000,28521.08000000,28524.78000000,268.55867000,1680694199999,7666052.58289530,4076,166.20145000,4744118.46378300,0,2023-04-05 11:25:00
204,1680694200000,28524.79000000,28542.39000000,28520.95000000,28532.77000000,108.00635000,1680694499999,3081525.28387890,2543,59.65092000,1701919.57553060,0,2023-04-05 11:30:00
205,1680694500000,28532.77000000,28548.95000000,28514.39000000,28548.94000000,118.69561000,1680694799999,3386897.46171520,2817,61.78009000,1762740.02397080,0,2023-04-05 11:35:00
206,1680694800000,28548.95000000,28548.95000000,28536.11000000,28544.99000000,61.64405000,1680695099999,1759417.86015250,2000,23.75691000,678045.79976760,0,2023-04-05 11:40:00
207,1680695100000,28545.00000000,28555.63000000,28543.88000000,28543.94000000,61.79844000,1680695399999,1764162.42041790,2344,30.91504000,882530.79484790,0,2023-04-05 11:45:00
208,1680695400000,28543.94000000,28556.16000000,28543.09000000,28543.10000000,56.63945000,1680695699999,1616953.71203960,1983,24.48996000,699130.44688500,0,2023-04-05 11:50:00
209,1680695700000,28543.09000000,28555.06000000,28536.11000000,28554.38000000,104.37740000,1680695999999,2979771.04720830,2776,47.55783000,1357643.24614550,0,2023-04-05 11:55:00
210,1680696000000,28554.37000000,28589.01000000,28554.37000000,28583.85000000,160.58774000,1680696299999,4588594.83716340,3371,99.45224000,2841749.94366860,0,2023-04-05 12:00:00
211,1680696300000,28583.84000000,28584.00000000,28566.04000000,28579.19000000,89.15949000,1680696599999,2547825.11263740,2481,40.90793000,1168910.22019880,0,2023-04-05 12:05:00
212,1680696600000,28579.19000000,28599.53000000,28565.00000000,28565.00000000,251.70735000,1680696899999,7193049.15850000,4031,140.28247000,4008808.17411510,0,2023-04-05 12:10:00
213,1680696900000,28565.00000000,28652.17000000,28516.08000000,28519.99000000,606.90655000,1680697199999,17346195.48188460,10756,313.99075000,8975663.06469270,0,2023-04-05 12:15:00
214,1680697200000,28519.99000000,28548.05000000,28498.64000000,28521.58000000,238.16674000,1680697499999,6792943.53283790,4961,96.83853000,2762021.74067180,0,2023-04-05 12:20:00
215,1680697500000,28521.57000000,28549.79000000,28515.40000000,28539.16000000,135.57184000,1680697799999,3868594.95531090,3235,61.74811000,1762019.91739820,0,2023-04-05 12:25:00
216,1680697800000,28539.16000000,28560.00000000,28312.50000000,28384.14000000,641.87882000,1680698099999,18246605.84851210,13850,247.12607000,7022474.30493750,0,2023-04-05 12:30:00
217,1680698100000,28384.14000000,28442.30000000,28362.96000000,28408.22000000,610.99450000,1680698399999,17360508.14025200,11580,321.63425000,9137878.31917740,0,2023-04-05 12:35:00
218,1680698400000,28408.23000000,28508.49000000,28408.22000000,28479.93000000,363.32700000,1680698699999,10341804.80369420,7492,207.81458000,5915486.68085940,0,2023-04-05 12:40:00
219,1680698700000,28479.92000000,28750.00000000,28453.72000000,28642.76000000,1168.55005000,1680698999999,33475106.69647530,20551,700.17301000,20060139.00160410,0,2023-04-05 12:45:00
220,1680699000000,28642.75000000,28660.00000000,28529.96000000,28560.16000000,641.19576000,1680699299999,18329462.89925850,11468,342.90710000,9799847.83890280,0,2023-04-05 12:50:00
221,1680699300000,28560.15000000,28575.91000000,28498.53000000,28568.95000000,337.79976000,1680699599999,9641581.16478260,7656,141.44118000,4036883.67235360,0,2023-04-05 12:55:00
222,1680699600000,28568.57000000,28600.50000000,28531.87000000,28587.38000000,336.15650000,1680699899999,9604026.80351000,6494,142.91829000,4082556.95945020,0,2023-04-05 13:00:00
223,1680699900000,28587.38000000,28590.01000000,28531.68000000,28559.59000000,146.16911000,1680700199999,4175396.34497860,4283,58.87955000,1681615.28836280,0,2023-04-05 13:05:00
224,1680700200000,28559.59000000,28573.24000000,28524.51000000,28553.94000000,117.60927000,1680700499999,3357561.65960710,3432,42.35267000,1209083.42507960,0,2023-04-05 13:10:00
225,1680700500000,28553.93000000,28578.00000000,28510.83000000,28510.83000000,113.58098000,1680700799999,3242681.22372530,3966,52.58425000,1501268.47578500,0,2023-04-05 13:15:00
226,1680700800000,28510.84000000,28526.83000000,28434.71000000,28521.73000000,300.70706000,1680701099999,8564666.21177430,8653,140.16477000,3992082.43649860,0,2023-04-05 13:20:00
227,1680701100000,28521.73000000,28522.29000000,28479.20000000,28494.92000000,133.08423000,1680701399999,3793364.46392500,4036,59.65460000,1700234.46742600,0,2023-04-05 13:25:00
228,1680701400000,28494.92000000,28511.60000000,28390.65000000,28415.46000000,594.59141000,1680701699999,16915763.67073540,9898,268.42275000,7637915.53861190,0,2023-04-05 13:30:00
229,1680701700000,28415.46000000,28415.47000000,28300.00000000,28398.78000000,701.25460000,1680701999999,19887508.18564290,12977,297.00005000,8424870.12900160,0,2023-04-05 13:35:00
230,1680702000000,28398.78000000,28399.00000000,28367.43000000,28384.81000000,289.37312000,1680702299999,8214182.54442140,5086,165.14500000,4687609.41396830,0,2023-04-05 13:40:00
231,1680702300000,28384.81000000,28395.95000000,28337.06000000,28363.95000000,270.36199000,1680702599999,7669514.60264060,5336,132.42811000,3756449.06428870,0,2023-04-05 13:45:00
232,1680702600000,28363.95000000,28391.83000000,28314.40000000,28387.95000000,336.61724000,1680702899999,9543921.48798920,6029,175.95201000,4988305.05813810,0,2023-04-05 13:50:00
233,1680702900000,28387.95000000,28408.72000000,28380.79000000,28404.58000000,144.23204000,1680703199999,4095931.95296930,3154,69.49650000,1973583.00009770,0,2023-04-05 13:55:00
234,1680703200000,28404.57000000,28476.81000000,28250.01000000,28283.18000000,641.41395000,1680703499999,18187824.33446870,15357,268.31391000,7611627.54629670,0,2023-04-05 14:00:00
235,1680703500000,28283.19000000,28300.00000000,28188.18000000,28243.98000000,700.54664000,1680703799999,19783051.37738410,13446,291.20119000,8223130.28796230,0,2023-04-05 14:05:00
236,1680703800000,28243.97000000,28243.98000000,28105.00000000,28140.00000000,1217.61283000,1680704099999,34278405.43645190,18397,631.21677000,17771768.38882280,0,2023-04-05 14:10:00
237,1680704100000,28140.00000000,28263.00000000,28118.15000000,28195.31000000,518.56419000,1680704399999,14619177.35833010,10985,320.17272000,9026663.59159530,0,2023-04-05 14:15:00
238,1680704400000,28195.30000000,28238.81000000,28178.08000000,28231.26000000,261.10900000,1680704699999,7364161.04755650,6664,167.86816000,4734292.27986600,0,2023-04-05 14:20:00
239,1680704700000,28231.26000000,28231.26000000,28156.77000000,28177.28000000,286.57310000,1680704999999,8080479.41522320,5986,91.40294000,2576252.79645760,0,2023-04-05 14:25:00
240,1680705000000,28177.28000000,28235.99000000,28165.56000000,28230.73000000,254.11618000,1680705299999,7169546.62624470,6239,143.57990000,4050703.18105710,0,2023-04-05 14:30:00
241,1680705300000,28230.74000000,28230.74000000,28164.23000000,28172.17000000,178.87271000,1680705599999,5043464.63014020,4819,75.15243000,2118971.77689620,0,2023-04-05 14:35:00
242,1680705600000,28172.17000000,28178.55000000,28087.00000000,28153.04000000,513.92234000,1680705899999,14459430.88067210,9629,221.12854000,6222117.75898760,0,2023-04-05 14:40:00
243,1680705900000,28153.04000000,28153.04000000,28090.00000000,28129.43000000,272.05182000,1680706199999,7650580.01632490,5271,117.07948000,3292777.18202720,0,2023-04-05 14:45:00
244,1680706200000,28129.44000000,28169.00000000,28117.25000000,28168.99000000,196.09075000,1680706499999,5517481.74971950,4063,121.38179000,3415459.44789760,0,2023-04-05 14:50:00
245,1680706500000,28168.99000000,28176.46000000,28105.19000000,28105.20000000,307.64900000,1680706799999,8656948.64363690,5127,143.73067000,4044792.13398690,0,2023-04-05 14:55:00
246,1680706800000,28105.19000000,28106.05000000,27860.00000000,27894.81000000,1495.64829000,1680707099999,41856006.11405580,29741,555.67335000,15550290.11531290,0,2023-04-05 15:00:00
247,1680707100000,27894.81000000,27988.00000000,27860.01000000,27967.71000000,798.91672000,1680707399999,22315378.93359250,13418,429.94496000,12010306.31571830,0,2023-04-05 15:05:00
248,1680707400000,27967.71000000,28038.45000000,27904.65000000,28035.51000000,483.21351000,1680707699999,13515847.14917880,10140,312.06099000,8729528.32707160,0,2023-04-05 15:10:00
249,1680707700000,28035.52000000,28047.00000000,27955.53000000,27957.59000000,590.31653000,1680707999999,16526900.90388430,11217,279.45247000,7822433.84016070,0,2023-04-05 15:15:00
250,1680708000000,27957.59000000,27995.00000000,27912.37000000,27990.02000000,370.36596000,1680708299999,10352952.58390200,7996,211.41116000,5909831.92992640,0,2023-04-05 15:20:00
251,1680708300000,27990.01000000,28010.00000000,27951.50000000,28009.98000000,260.38732000,1680708599999,7286576.05089800,4761,152.53765000,4268871.03185050,0,2023-04-05 15:25:00
252,1680708600000,28009.98000000,28049.05000000,27985.00000000,28049.04000000,317.75110000,1680708899999,8901867.71026030,5468,201.33465000,5641018.96638240,0,2023-04-05 15:30:00
253,1680708900000,28049.04000000,28080.00000000,28042.05000000,28076.92000000,253.47189000,1680709199999,7113366.22122680,5248,163.72417000,4594618.45695410,0,2023-04-05 15:35:00
254,1680709200000,28076.91000000,28081.03000000,28036.38000000,28054.82000000,207.62923000,1680709499999,5824934.31156730,4647,96.19515000,2698620.05481440,0,2023-04-05 15:40:00
255,1680709500000,28054.81000000,28104.13000000,28041.14000000,28103.56000000,215.87375000,1680709799999,6061670.17973850,4828,119.23200000,3348233.78382680,0,2023-04-05 15:45:00
256,1680709800000,28103.55000000,28127.00000000,28086.35000000,28109.28000000,276.97946000,1680710099999,7785628.57872160,5770,141.81038000,3986139.52570830,0,2023-04-05 15:50:00
257,1680710100000,28109.27000000,28109.28000000,28026.00000000,28031.09000000,284.72258000,1680710399999,7992722.25984070,5530,112.41283000,3155305.66195320,0,2023-04-05 15:55:00
258,1680710400000,28031.09000000,28053.88000000,27982.89000000,28048.75000000,385.08727000,1680710699999,10789410.49255250,6613,161.38494000,4522670.74882730,0,2023-04-05 16:00:00
259,1680710700000,28048.75000000,28052.28000000,27921.48000000,27934.47000000,586.68958000,1680710999999,16419586.82291300,6972,258.71115000,7241790.92458440,0,2023-04-05 16:05:00
260,1680711000000,27934.46000000,27964.68000000,27872.36000000,27893.47000000,566.99389000,1680711299999,15824847.27690970,9622,241.02912000,6726572.46186550,0,2023-04-05 16:10:00
261,1680711300000,27893.48000000,27919.27000000,27805.10000000,27919.26000000,673.12467000,1680711599999,18754228.41331620,13115,300.56889000,8374238.83303020,0,2023-04-05 16:15:00
262,1680711600000,27919.27000000,27956.66000000,27900.06000000,27952.25000000,447.67644000,1680711899999,12501153.69246850,6492,248.13208000,6929764.99372800,0,2023-04-05 16:20:00
263,1680711900000,27952.25000000,27952.25000000,27878.55000000,27918.00000000,347.82407000,1680712199999,9708516.95351040,6180,166.74203000,4653218.52104620,0,2023-04-05 16:25:00
264,1680712200000,27917.99000000,27948.48000000,27882.07000000,27944.71000000,185.41510000,1680712499999,5176972.00522740,3852,105.33046000,2940839.15584310,0,2023-04-05 16:30:00
265,1680712500000,27944.70000000,28008.08000000,27936.25000000,28002.85000000,263.90234000,1680712799999,7382448.84399250,5377,150.50688000,4209980.34416590,0,2023-04-05 16:35:00
266,1680712800000,28002.86000000,28002.86000000,27936.68000000,27953.82000000,219.93620000,1680713099999,6150349.67025540,4805,92.23923000,2578917.65355460,0,2023-04-05 16:40:00
267,1680713100000,27953.82000000,27983.00000000,27934.72000000,27971.29000000,184.48036000,1680713399999,5157386.93657860,3679,79.56029000,2224304.92768480,0,2023-04-05 16:45:00
268,1680713400000,27971.28000000,27976.29000000,27930.07000000,27940.35000000,201.16832000,1680713699999,5621702.67115990,3911,58.16910000,1625533.34793570,0,2023-04-05 16:50:00
269,1680713700000,27940.36000000,27957.00000000,27909.61000000,27947.99000000,150.41277000,1680713999999,4202023.75662590,3891,69.67392000,1946239.73951890,0,2023-04-05 16:55:00
270,1680714000000,27947.99000000,27980.57000000,27919.23000000,27980.56000000,167.99443000,1680714299999,4694168.67987800,4646,98.09424000,2741283.98285650,0,2023-04-05 17:00:00
271,1680714300000,27980.56000000,28020.72000000,27980.00000000,28017.20000000,211.32993000,1680714599999,5917890.19997410,4311,131.69750000,3687882.11406800,0,2023-04-05 17:05:00
272,1680714600000,28017.19000000,28018.48000000,27960.41000000,28014.21000000,272.65505000,1680714899999,7632161.10340400,5183,111.36478000,3117455.84529510,0,2023-04-05 17:10:00
273,1680714900000,28014.20000000,28045.05000000,28007.54000000,28042.52000000,228.13493000,1680715199999,6393272.89161080,4526,147.77225000,4141071.08687660,0,2023-04-05 17:15:00
274,1680715200000,28042.51000000,28075.17000000,28036.59000000,28074.82000000,280.39619000,1680715499999,7867030.83654260,5182,149.83237000,4203796.54251870,0,2023-04-05 17:20:00
275,1680715500000,28074.83000000,28084.69000000,28055.00000000,28070.52000000,155.17195000,1680715799999,4355612.01585080,3754,85.51459000,2400402.43401290,0,2023-04-05 17:25:00
276,1680715800000,28070.52000000,28120.00000000,28061.44000000,28075.00000000,264.77901000,1680716099999,7438123.11528590,5206,170.12221000,4779495.26331930,0,2023-04-05 17:30:00
277,1680716100000,28075.01000000,28085.05000000,28055.10000000,28060.01000000,110.84250000,1680716399999,3111425.82729000,2928,58.35770000,1638172.33574280,0,2023-04-05 17:35:00
278,1680716400000,28060.01000000,28064.49000000,27997.59000000,28002.09000000,274.83084000,1680716699999,7705753.32532380,4555,120.83802000,3388320.47953500,0,2023-04-05 17:40:00
279,1680716700000,28002.09000000,28033.41000000,27992.96000000,28007.36000000,148.92689000,1680716999999,4171278.30018040,3433,64.24908000,1799581.00966030,0,2023-04-05 17:45:00
280,1680717000000,28007.36000000,28065.59000000,28007.35000000,28034.65000000,126.76625000,1680717299999,3554176.21822720,3123,66.75009000,1871174.79669180,0,2023-04-05 17:50:00
281,1680717300000,28034.65000000,28040.63000000,28023.74000000,28023.74000000,82.87054000,1680717599999,2323352.76854240,2033,39.84524000,1117080.16508360,0,2023-04-05 17:55:00
282,1680717600000,28023.75000000,28060.00000000,28023.74000000,28055.39000000,125.18740000,1680717899999,3510371.91340140,2568,92.45406000,2592479.84273690,0,2023-04-05 18:00:00
283,1680717900000,28055.40000000,28055.40000000,28023.75000000,28023.75000000,91.12442000,1680718199999,2555369.34805240,2073,35.89074000,1006394.93767370,0,2023-04-05 18:05:00
284,1680718200000,28023.76000000,28058.31000000,28004.66000000,28043.44000000,155.34248000,1680718499999,4354434.11486920,2880,67.99788000,1906399.27407580,0,2023-04-05 18:10:00
285,1680718500000,28043.44000000,28047.10000000,28036.26000000,28045.68000000,71.87245000,1680718799999,2015575.71122330,1642,41.17796000,1154769.10227300,0,2023-04-05 18:15:00
286,1680718800000,28045.67000000,28045.72000000,28015.99000000,28018.82000000,87.34636000,1680719099999,2448262.71106140,2242,35.13992000,984886.40034480,0,2023-04-05 18:20:00
287,1680719100000,28018.81000000,28018.82000000,27943.22000000,27962.00000000,200.81876000,1680719399999,5619668.69166380,4460,52.33706000,1464619.67154060,0,2023-04-05 18:25:00
288,1680719400000,27962.00000000,27977.89000000,27935.71000000,27977.89000000,156.17545000,1680719699999,4365879.60664610,3876,72.81766000,2035653.23663270,0,2023-04-05 18:30:00
289,1680719700000,27977.88000000,28031.29000000,27974.00000000,28006.54000000,139.07879000,1680719999999,3894660.94174390,3659,89.13372000,2495901.19652720,0,2023-04-05 18:35:00
290,1680720000000,28006.53000000,28012.32000000,27965.78000000,27998.66000000,168.61491000,1680720299999,4719256.12276590,3170,81.13065000,2270571.47072220,0,2023-04-05 18:40:00
291,1680720300000,27998.65000000,28020.47000000,27985.89000000,27991.25000000,92.82888000,1680720599999,2599676.40547680,3184,38.50201000,1078235.70898140,0,2023-04-05 18:45:00
292,1680720600000,27991.26000000,28013.19000000,27988.41000000,28007.99000000,44.66572000,1680720899999,1250692.47999540,2139,30.50949000,854293.85041670,0,2023-04-05 18:50:00
293,1680720900000,28007.99000000,28031.92000000,27992.11000000,28030.20000000,106.13161000,1680721199999,2972610.99547730,2720,67.56084000,1892348.26637300,0,2023-04-05 18:55:00
294,1680721200000,28030.19000000,28038.36000000,28019.84000000,28019.84000000,62.89351000,1680721499999,1762768.06087070,2285,32.00180000,896923.30424040,0,2023-04-05 19:00:00
295,1680721500000,28019.84000000,28044.78000000,27992.38000000,27995.10000000,105.37799000,1680721799999,2952423.46032350,2608,43.21692000,1210767.46567050,0,2023-04-05 19:05:00
296,1680721800000,27995.11000000,28069.60000000,27967.80000000,28068.20000000,223.06756000,1680722099999,6248467.72096510,4694,152.36580000,4268479.92928910,0,2023-04-05 19:10:00
297,1680722100000,28068.20000000,28132.41000000,28068.19000000,28107.38000000,357.23353000,1680722399999,10037426.40999210,7157,206.93204000,5814466.68818040,0,2023-04-05 19:15:00
298,1680722400000,28107.38000000,28226.38000000,28093.74000000,28150.00000000,512.41614000,1680722699999,14431991.83099170,12085,301.68335000,8496792.35127500,0,2023-04-05 19:20:00
299,1680722700000,28150.00000000,28225.99000000,28112.42000000,28203.04000000,398.38097000,1680722999999,11225053.31386600,8119,182.96909000,5155562.79797800,0,2023-04-05 19:25:00
300,1680723000000,28203.04000000,28220.00000000,28180.41000000,28200.01000000,213.68475000,1680723299999,6026071.54048390,5488,118.98020000,3355400.66128430,0,2023-04-05 19:30:00
301,1680723300000,28200.00000000,28260.00000000,28192.13000000,28230.11000000,232.84004000,1680723599999,6572865.98760070,5719,133.94754000,3781408.55034690,0,2023-04-05 19:35:00
302,1680723600000,28230.10000000,28300.00000000,28218.86000000,28299.99000000,422.60637000,1680723899999,11949269.74784230,8106,281.42877000,7957535.21995820,0,2023-04-05 19:40:00
303,1680723900000,28299.99000000,28308.04000000,28256.42000000,28276.84000000,202.08305000,1680724199999,5715623.77905100,4284,123.84348000,3502859.75308130,0,2023-04-05 19:45:00
304,1680724200000,28276.84000000,28297.80000000,28260.14000000,28266.22000000,142.64533000,1680724499999,4034665.00742070,3175,59.99867000,1697261.96150740,0,2023-04-05 19:50:00
305,1680724500000,28266.22000000,28286.91000000,28238.43000000,28240.64000000,161.92026000,1680724799999,4574957.95477550,3626,77.47534000,2189034.33699370,0,2023-04-05 19:55:00
306,1680724800000,28240.64000000,28256.88000000,28180.00000000,28200.51000000,206.01860000,1680725099999,5812665.84899710,4462,85.24299000,2405080.80944650,0,2023-04-05 20:00:00
307,1680725100000,28200.52000000,28226.03000000,28200.51000000,28209.20000000,106.56042000,1680725399999,3006565.59726690,2546,59.88999000,1689748.99040630,0,2023-04-05 20:05:00
308,1680725400000,28209.21000000,28254.40000000,28209.20000000,28248.12000000,102.13824000,1680725699999,2883418.67375470,2588,70.57960000,1992494.03320700,0,2023-04-05 20:10:00
309,1680725700000,28248.12000000,28280.78000000,28239.00000000,28280.77000000,114.58070000,1680725999999,3238580.72041230,2829,78.22542000,2211070.99061760,0,2023-04-05 20:15:00
310,1680726000000,28280.78000000,28300.00000000,28268.39000000,28282.70000000,119.44751000,1680726299999,3378475.97081990,2817,66.56438000,1882700.85496480,0,2023-04-05 20:20:00
311,1680726300000,28282.70000000,28283.00000000,28195.24000000,28208.14000000,167.94065000,1680726599999,4740369.66601730,3591,55.55139000,1567750.55737630,0,2023-04-05 20:25:00
312,1680726600000,28208.13000000,28237.46000000,28201.83000000,28220.11000000,68.48557000,1680726899999,1932489.39926270,2077,41.11259000,1160027.61204220,0,2023-04-05 20:30:00
313,1680726900000,28220.11000000,28220.14000000,28205.01000000,28212.00000000,66.71695000,1680727199999,1882405.93342700,1858,23.31571000,657869.31176790,0,2023-04-05 20:35:00
314,1680727200000,28212.00000000,28241.28000000,28204.64000000,28208.45000000,95.82420000,1680727499999,2704481.36293820,2447,49.14683000,1387074.24164710,0,2023-04-05 20:40:00
